id,date,obs_type,org_id,category,description,resolved
cffb1b8e-3d71-4ea1-a5be-70f459040475,2023-09-29,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 185,Устранено
fe3317ca-c8e7-497e-9cdc-ebc1715321a6,2021-09-12,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 186,в работе
f9689afb-f9fe-4b72-b033-350b0abb0289,2021-01-30,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 187,в работе
13861d82-25e7-4065-9a79-b38e2cfda753,2022-10-31,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 188,просрочено
585a1637-5258-4238-b144-14fecec5ed97,2022-10-29,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 189,просрочено
a0038883-abd8-403b-a2be-7650bd55d362,2023-01-26,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 190,Устранено
ad568525-825b-4d35-be73-a893d55c7048,2022-12-04,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 191,Устранено
1a65b769-3bb2-45fe-8e94-6842e3baccf7,2023-04-10,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 192,в работе
c5699581-c315-482a-9950-2783882d52b7,2022-05-03,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 193,просрочено
8b772f3a-4fca-4eae-9cc4-a23789b39eef,2023-12-28,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 194,просрочено
702c0dec-2991-4e3e-8e70-992e89bc7bea,2021-03-19,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 195,просрочено
1036ec6e-0e6a-48a1-b587-d66c0fdd6da0,2022-05-14,Хорошая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 196,Устранено
c0dcd7a6-38ad-4bea-8713-e62e1cff043e,2022-06-07,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 197,просрочено
37599170-6f60-44e2-9232-d41191428a7e,2022-04-23,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 198,в работе
aba7d767-ca61-47ab-afcc-7e74128fa1e9,2023-07-24,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 199,Устранено
51bee3b7-b0e3-4a73-a1b7-6c937157a416,2022-04-22,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 200,Устранено
08789a10-0bac-4c19-86bf-9b97bd5d903b,2023-11-27,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 201,Устранено
ab1cbe5d-3ec1-4d39-8c0f-74262ee6e790,2021-09-21,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 202,в работе
2e1803f0-64b4-46bd-93f0-a40be5cc5e75,2021-01-12,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 203,просрочено
612f6ea9-899f-461f-b17e-3f09e8d114d7,2021-05-01,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 204,Устранено
40703889-d8e1-41ea-a734-1288665bf2b1,2022-08-05,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 205,Устранено
ee4c6787-fad3-4f9b-9b33-bfbc68e92ec3,2023-04-07,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 206,в работе
a80f6d88-069f-4701-b1e6-4baed4dd69ac,2022-08-27,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 207,в работе
b5fc1918-3657-4002-8142-afe0cdad9d1d,2021-01-09,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 208,в работе
4dd02513-51c3-4f58-9659-99e4b40ed082,2023-05-14,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 209,просрочено
7c482329-abb6-4239-a9ab-77ad0e581c79,2021-03-08,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 210,Устранено
3af5aeda-ec35-4aa2-904d-6e2afc7aa9b6,2022-06-20,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 211,в работе
84cc42a0-5fb1-4960-9ee7-77ca7fe8b853,2023-04-09,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 212,просрочено
d7e71d32-4f52-41b6-b866-b4f01f9ba19f,2022-07-16,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 213,просрочено
d9ec436d-701e-4602-98fb-a9519226599b,2023-10-19,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 214,в работе
997f2487-89f7-4d52-9fc9-4d1cc846bb38,2021-11-18,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 215,в работе
da006a75-7c60-4d2f-89f5-6c844b0d3ab6,2021-10-14,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 216,в работе
0eb9c998-54d2-4b49-9fe6-06d13d83f741,2023-11-20,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 217,просрочено
6aaf57f6-7c11-4a76-80ec-5a3f10ab015c,2022-11-13,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 218,просрочено
f3b94675-42c4-4093-8b16-1180e91af90e,2022-08-05,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 219,Устранено
955696b5-8955-423e-974a-5dc44ca76f9e,2023-04-07,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 220,Устранено
c43ceeab-5e37-4a6d-9752-7d7635dc46f8,2023-02-24,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 221,в работе
d95bc0e0-7fde-47bf-8129-5df4590591f6,2022-06-09,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 222,просрочено
9a97c432-59e0-4854-a0ac-275b98b87b80,2022-03-30,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 223,просрочено
a579ec9f-8ec7-4526-b885-930d563a2312,2021-06-02,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 224,в работе
df7f3fee-c87b-4ada-b930-9490be01db6b,2021-05-04,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 225,в работе
d9552f33-72c7-4591-8b0c-3bcbe48e5e2d,2021-11-29,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 226,в работе
6b23097c-1de6-458a-ad59-db8bb443dd16,2022-03-29,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 227,в работе
53ba9831-42f5-4486-9c57-185e182af544,2023-04-01,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 228,Устранено
46b09e77-b3de-4a30-8531-7937e6becf9c,2023-11-13,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 229,просрочено
fde2c0c5-bdb5-45bd-9077-365a8b9c8cb8,2023-02-12,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 230,в работе
5fff185f-38fd-4b45-b708-5064f410f69c,2022-08-31,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 231,просрочено
954086b0-b5e0-4171-a208-c3df939491a7,2022-06-18,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 232,Устранено
2693c13e-08bc-4b01-accf-b0ef75213a1a,2022-11-16,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 233,Устранено
4f22b4ed-0151-4f7c-b2fb-3be7ddb01c6f,2023-10-10,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 234,Устранено
627e7f7e-47bf-4c3f-810b-360130f6ce3f,2021-08-19,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 235,Устранено
87b7f3bc-1e32-4fe6-a7a0-dc90c323bf43,2021-07-29,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 236,Устранено
97c23199-83e2-467a-86c0-2f3c7f76cd4e,2023-06-04,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 237,Устранено
76ad560c-8cbf-4746-b3a2-9639c32329e1,2021-05-11,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 238,Устранено
e79d28d6-1b16-41e5-a6f2-97bb796cff8f,2023-03-30,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 239,просрочено
cea2e7af-ad2b-47d9-832b-b1a136142839,2023-01-29,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 240,в работе
1cb58f4b-b54a-4092-a848-f62826bc2638,2022-02-02,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 241,Устранено
181571e6-3ae0-4f0f-92f9-b539f8e8fa0d,2021-09-27,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 242,Устранено
cb394447-9438-4cd4-9283-32a1014d0913,2023-01-06,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 243,Устранено
d3be37f0-b029-42e2-921c-466005d52a6f,2022-12-02,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 244,в работе
3ef796bd-7ead-4919-b5b1-8efbd8fd00c8,2023-10-20,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 245,просрочено
ff15ee9d-2bda-4021-9ec8-c4139a6e631a,2023-12-20,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 246,Устранено
4fc68672-171a-47cb-86d2-115e19a24a34,2021-03-04,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 247,просрочено
f8e1c2d6-d6a5-4cfe-bfe1-c94dbdca5424,2021-02-02,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 248,просрочено
5e35ddc2-60ee-46b4-80e5-6a644aeb3476,2021-09-12,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 249,в работе
cc10a79c-64fa-40aa-af5c-9295cb7edf9b,2023-10-15,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 250,просрочено
a6fe2138-2abc-4450-82b6-65f5bfe77cb6,2023-03-05,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 251,просрочено
25261b21-cbba-41d8-a039-bb6c53f1fa7e,2021-08-07,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 252,Устранено
d09e647a-4f6e-4641-aedc-e62c7d4b1103,2021-11-16,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 253,Устранено
ec6268a2-d267-4662-afd4-12ee63561287,2021-07-22,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 254,Устранено
